Rk,Date,Tm,Opp,GS,MP,FG,FGA,FG_percent,ThreeP,ThreePA,ThreeP_percent,FT,FTA,FT_percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Plus.Minus,TS_percent,eFG_percent,ORB_percent,DRB_percent,TRB_percent,AST_percent,STL_percent,BLK_percent,TOV_percent,USG_percent,ORtg,DRtg,Season,WL,Year,TmPTS,All_star
37,1/10/14,HOU,ATL,1,38.1,6,14,0.429,2,3,0.667,11,14,0.786,0,7,7,7,0,0,5,1,25,18,3,0.62,0.5,0,18.8,10.5,41.1,0,0,19.9,33.1,113,98,regular,L,2014,116,0
38,1/11/14,HOU,WAS,1,38.08,7,14,0.5,3,5,0.6,8,9,0.889,0,8,8,5,1,0,5,2,25,18.7,4,0.696,0.607,0,19.8,11.2,21.6,1.3,0,21.8,26.2,116,106,regular,W,2014,114,0
39,1/13/14,HOU,BOS,1,38.38,6,18,0.333,2,6,0.333,2,2,1,1,6,7,3,0,3,3,2,16,8.7,12,0.424,0.389,2.8,14.7,9.1,12.7,0,4.5,13.7,26.1,83,96,regular,W,2014,101,0
40,1/15/14,HOU,NOP,1,40.8,7,14,0.5,2,3,0.667,10,11,0.909,0,2,2,7,2,1,4,3,26,21.6,5,0.69,0.571,0,5.6,2.9,28.6,2.5,2.1,17.5,26.1,125,112,regular,W,2014,78,0
41,1/16/14,HOU,OKC,1,39.9,6,16,0.375,2,8,0.25,2,3,0.667,0,7,7,8,0,0,3,2,16,10.7,-3,0.462,0.438,0,20.1,9.5,37.3,0,0,14.8,22.6,96,110,regular,L,2014,121,0
42,1/18/14,HOU,MIL,1,37.05,7,16,0.438,1,6,0.167,7,10,0.7,1,3,4,4,5,0,4,3,22,16.6,11,0.539,0.469,3.1,8.8,6,16.2,6.7,0,16.4,28.2,104,100,regular,W,2014,112,0
43,1/20/14,HOU,POR,1,41.42,7,15,0.467,4,9,0.444,4,5,0.8,2,4,6,5,1,0,5,3,22,14.8,5,0.64,0.6,5.8,9.5,7.8,15.7,1.2,0,22.5,22.5,119,117,regular,W,2014,95,0
44,1/22/14,HOU,SAC,1,33.05,7,16,0.438,0,5,0,10,10,1,0,2,2,9,2,2,3,2,24,22.1,10,0.588,0.438,0,5.6,3,39.8,2.9,5.2,12.8,28.9,124,98,regular,W,2014,91,0
45,1/24/14,HOU,MEM,1,39.77,2,11,0.182,1,4,0.25,5,6,0.833,0,2,2,13,1,0,1,2,10,11.6,4,0.367,0.227,0,6.9,3.3,53,1.4,0,6.8,18,111,106,regular,L,2014,102,0
46,1/25/14,HOU,MEM,1,34.1,6,13,0.462,0,4,0,4,4,1,2,2,4,3,0,1,3,0,16,11.1,-22,0.542,0.462,6.1,6.4,6.3,19.6,0,2,16.9,24.2,102,117,regular,L,2014,101,0
47,1/28/14,HOU,SAS,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,regular,W,2014,105,0
48,1/29/14,HOU,DAL,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,regular,W,2014,107,0
49,2/1/14,HOU,CLE,1,36.63,10,17,0.588,3,8,0.375,5,6,0.833,1,2,3,4,0,0,3,2,28,20,6,0.713,0.676,3.7,6.4,5.2,18.8,0,0,13.3,27.6,131,103,regular,W,2014,94,0
50,2/5/14,HOU,PHO,1,38.25,4,10,0.4,3,5,0.6,12,12,1,0,2,2,1,2,0,1,2,23,19.1,25,0.753,0.55,0,5.8,3.4,3.7,2.6,0,6.1,19.9,150,115,regular,W,2014,96,1
51,2/8/14,HOU,MIL,1,39.1,9,21,0.429,1,9,0.111,3,4,0.75,0,2,2,3,4,0,5,1,22,11.8,3,0.483,0.452,0,5.3,2.9,11.9,5.1,0,18,32.9,82,97,regular,W,2014,113,1
52,2/10/14,HOU,MIN,1,32.13,4,14,0.286,3,6,0.5,8,8,1,0,5,5,5,1,0,4,0,19,12.8,8,0.542,0.393,0,14.4,8.4,22.6,1.6,0,18.6,29.8,105,97,regular,W,2014,104,1
53,2/12/14,HOU,WAS,1,40.55,8,14,0.571,3,6,0.5,16,16,1,1,5,6,6,1,0,4,3,35,30.6,0,0.832,0.679,3.3,11.8,8.3,29,1.2,0,16,27.3,157,117,regular,W,2014,118,1
54,2/19/14,HOU,LAL,1,32.08,10,18,0.556,5,7,0.714,4,6,0.667,1,5,6,11,4,1,1,3,29,32,23,0.703,0.694,3.1,18.7,10.2,44.4,5.7,2.6,4.6,25.1,163,95,regular,W,2014,116,1
55,2/20/14,HOU,GSW,1,45.43,14,27,0.519,3,8,0.375,8,10,0.8,2,2,4,5,1,0,2,4,39,27.8,0,0.621,0.574,4.2,4.4,4.3,28.2,1.2,0,6,31.4,132,109,regular,L,2014,98,1
56,2/23/14,HOU,PHO,1,41.65,6,15,0.4,2,7,0.286,9,9,1,1,4,5,7,3,0,4,5,23,18.7,14,0.607,0.467,3.3,11,7.5,23.7,3.4,0,17.4,23.2,119,109,regular,W,2014,94,1
57,2/25/14,HOU,SAC,1,31.17,11,20,0.55,6,9,0.667,15,16,0.938,0,2,2,8,3,0,5,2,43,36.4,29,0.795,0.7,0,6.2,3.8,51.2,4.6,0,15.6,45.1,143,99,regular,W,2014,110,1
58,2/26/14,HOU,LAC,1,42.72,6,16,0.375,1,6,0.167,5,7,0.714,2,4,6,3,0,0,6,2,18,6.3,-13,0.472,0.406,5.6,9.4,7.7,12.4,0,0,23.9,26.2,84,115,regular,L,2014,117,1
59,3/1/14,HOU,DET,1,39.72,7,16,0.438,1,6,0.167,5,8,0.625,1,4,5,12,3,0,4,0,20,19.7,15,0.512,0.469,3,9.5,6.6,43.2,3.7,0,17,25,114,109,regular,W,2014,109,1
60,3/4/14,HOU,MIA,1,39.67,9,15,0.6,1,5,0.2,2,5,0.4,0,4,4,11,1,0,6,3,21,15.6,14,0.61,0.633,0,11,6.1,45.7,1.3,0,25.9,26,108,114,regular,W,2014,122,1
61,3/5/14,HOU,ORL,1,36.08,11,19,0.579,2,7,0.286,7,7,1,1,2,3,6,0,0,3,2,31,23.8,17,0.702,0.632,3.4,6,4.8,31.5,0,0,12,29.4,139,100,regular,W,2014,109,1
62,3/7/14,HOU,IND,1,30.52,10,17,0.588,4,7,0.571,4,6,0.667,0,4,4,4,3,0,2,2,28,23.5,28,0.713,0.706,0,18,9.1,25.9,5.3,0,9.2,34.4,129,90,regular,W,2014,120,1
63,3/9/14,HOU,POR,1,47.2,12,28,0.429,7,12,0.583,10,11,0.909,2,8,10,6,6,1,4,5,41,34.5,10,0.624,0.554,4.8,15.8,10.8,27.5,6.4,1.6,10.9,34,127,97,regular,W,2014,112,1
64,3/11/14,HOU,OKC,1,43.7,9,21,0.429,3,7,0.429,7,7,1,0,8,8,9,1,1,3,1,28,23.9,-6,0.581,0.5,0,19.5,9.3,42.8,1.1,2.2,11.1,27.8,115,109,regular,L,2014,93,1
65,3/13/14,HOU,CHI,1,26.6,2,7,0.286,1,5,0.2,3,4,0.75,0,2,2,2,0,1,5,3,8,0,-30,0.457,0.357,0,9,4.1,14.8,0,2.9,36.3,22.6,67,130,regular,L,2014,113,1
66,3/16/14,HOU,MIA,1,43.18,7,16,0.438,5,12,0.417,11,12,0.917,0,3,3,1,1,0,4,3,30,18.6,-7,0.705,0.594,0,10.8,5.1,3.8,1.2,0,15.8,27.5,126,128,regular,L,2014,114,1
67,3/17/14,HOU,UTA,1,26.63,5,10,0.5,2,4,0.5,3,3,1,0,1,1,5,0,0,1,3,15,11.6,11,0.663,0.6,0,3.8,2.3,24.4,0,0,8.1,20.3,139,96,regular,W,2014,112,1
68,3/20/14,HOU,MIN,1,36.33,9,16,0.563,6,10,0.6,4,4,1,1,4,5,8,1,0,7,1,28,21.5,21,0.788,0.75,3.8,10.8,7.9,28.5,1.4,0,28.3,30.2,119,115,regular,W,2014,103,1
69,3/22/14,HOU,CLE,1,29.47,9,15,0.6,5,8,0.625,14,14,1,0,3,3,10,4,1,1,1,37,41.3,20,0.874,0.767,0,12.5,6.1,69.8,6.6,2.2,4.5,33.7,173,103,regular,W,2014,88,1
70,3/24/14,HOU,CHA,1,39.12,11,19,0.579,4,7,0.571,5,7,0.714,0,3,3,5,1,1,3,4,31,22.8,10,0.702,0.684,0,8.4,4.6,24.1,1.4,1.9,12,30.2,132,105,regular,W,2014,105,1
71,3/27/14,HOU,PHI,1,31.48,9,17,0.529,3,8,0.375,5,6,0.833,4,6,10,10,1,0,5,0,26,24.9,26,0.662,0.618,14.5,16.9,15.9,50.4,1.5,0,20.3,30.1,129,97,regular,W,2014,98,1
72,3/29/14,HOU,LAC,1,41.52,9,22,0.409,3,11,0.273,11,13,0.846,2,5,7,6,1,0,6,3,32,20.3,-2,0.577,0.477,5.1,12.3,8.8,32.1,1.2,0,17.8,33.1,111,118,regular,L,2014,104,1
73,4/1/14,HOU,BRK,1,36.1,4,10,0.4,2,6,0.333,16,16,1,1,0,1,9,2,0,4,2,26,24.8,-17,0.763,0.5,2.9,0,1.5,44.9,2.7,0,19,25.1,141,108,regular,L,2014,116,1
74,4/2/14,HOU,TOR,1,39.62,7,17,0.412,2,6,0.333,10,12,0.833,0,6,6,4,2,0,1,4,26,20.1,-14,0.583,0.471,0,18.2,8.8,17.6,2.4,0,4.3,24.5,125,105,regular,L,2014,91,1
75,4/4/14,HOU,OKC,1,43.03,9,22,0.409,4,8,0.5,17,20,0.85,0,9,9,7,2,0,5,2,39,29.8,5,0.633,0.5,0,21.8,11.2,34,2.3,0,14,37.9,119,110,regular,W,2014,109,1
76,4/6/14,HOU,DEN,1,43.22,9,23,0.391,3,10,0.3,11,12,0.917,0,4,4,10,4,0,5,3,32,25.1,1,0.566,0.457,0,9.8,4.7,36.1,4.3,0,15,31.3,114,109,regular,W,2014,81,1
77,4/8/14,HOU,LAL,1,31.77,10,15,0.667,3,6,0.5,10,11,0.909,1,2,3,12,0,1,1,3,33,34.3,26,0.832,0.767,3.8,5.9,5,44.3,0,2.4,4.8,25.5,177,121,regular,W,2014,114,1
78,4/9/14,HOU,DEN,1,25.77,1,9,0.111,0,4,0,8,8,1,0,4,4,6,1,0,1,0,10,9.5,-21,0.399,0.111,0,16.6,8.2,29.3,1.8,0,7.4,21.3,106,119,regular,L,2014,104,1
79,4/11/14,HOU,MIN,1,46.15,7,14,0.5,4,5,0.8,15,19,0.789,1,7,8,10,6,0,5,5,33,33.2,-3,0.738,0.643,2.2,13.2,8.2,36.2,6,0,18.3,23.9,137,100,regular,L,2014,111,1
80,4/12/14,HOU,NOP,1,43.37,10,22,0.455,3,8,0.375,10,10,1,1,3,4,13,2,0,4,2,33,29.5,11,0.625,0.523,3,8.7,5.9,60.1,2.3,0,13.2,32.3,126,113,regular,W,2014,100,1
81,4/14/14,HOU,SAS,1,35.18,4,16,0.25,0,4,0,8,8,1,0,2,2,7,1,0,1,4,16,10.3,6,0.41,0.25,0,5.8,2.9,29.3,1.5,0,4.9,27,99,108,regular,W,2014,107,1
82,4/16/14,HOU,NOP,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,regular,L,2014,86,1
1,10/28/14,HOU,LAL,1,30.77,7,17,0.412,3,6,0.5,15,16,0.938,0,1,1,6,1,0,0,1,32,27.6,12,0.666,0.5,0,3.5,1.9,46.6,1.7,0,0,34.7,161,104,regular,W,2014,106,1
2,10/29/14,HOU,UTA,1,38.18,6,18,0.333,1,5,0.2,5,6,0.833,1,6,7,10,0,1,6,5,18,9.6,21,0.436,0.361,4.3,18.9,12.8,38.7,0,2,22.5,33.1,97,108,regular,W,2014,102,1
3,11/1/14,HOU,BOS,1,31.1,5,14,0.357,2,6,0.333,14,14,1,0,8,8,6,4,1,3,1,26,26.1,18,0.645,0.429,0,23.3,13.3,38.1,6.3,2.1,13,32.3,130,80,regular,W,2014,113,1
4,11/3/14,HOU,PHI,1,38.2,7,18,0.389,4,8,0.5,17,18,0.944,1,8,9,5,1,1,4,2,35,28.3,18,0.675,0.5,3.3,25.1,14.5,27.1,1.4,2.4,13.4,34.4,135,101,regular,W,2014,80,1
5,11/4/14,HOU,MIA,1,40.38,6,13,0.462,3,7,0.429,10,10,1,2,7,9,10,1,2,5,2,25,25.4,15,0.718,0.577,7.9,19.8,14.9,42.7,1.4,5.2,22.3,27.8,140,104,regular,W,2014,114,1
6,11/6/14,HOU,SAS,1,32.87,8,15,0.533,1,4,0.25,3,6,0.5,2,4,6,6,1,3,8,1,20,13,25,0.567,0.567,7.9,12.2,10.3,39.3,1.5,6.3,31.2,34.8,90,83,regular,W,2014,104,1
7,11/8/14,HOU,GSW,1,43.43,8,24,0.333,1,11,0.091,5,6,0.833,0,7,7,7,2,0,5,0,22,12,-11,0.413,0.354,0,17.2,7.7,36.6,2.2,0,15.8,29.8,86,97,regular,L,2014,103,1
8,11/12/14,HOU,MIN,1,39.75,8,23,0.348,2,8,0.25,5,5,1,1,3,4,10,3,0,1,3,23,19.5,13,0.456,0.391,2.7,10.1,6,36.2,3.8,0,3.8,28.7,117,106,regular,W,2014,92,1
9,11/14/14,HOU,PHI,1,40.73,10,24,0.417,1,5,0.2,14,16,0.875,0,6,6,7,3,1,5,5,35,24.8,4,0.564,0.438,0,14.7,7.6,47.9,3.6,2,13.9,36.8,112,90,regular,W,2014,114,1
10,11/16/14,HOU,OKC,1,37.22,5,17,0.294,2,9,0.222,7,8,0.875,1,8,9,5,1,1,4,3,19,11.8,-2,0.463,0.353,2.3,24,11.7,39,1.6,2.6,16.3,29.5,98,75,regular,W,2014,126,1
11,11/17/14,HOU,MEM,1,33.53,1,8,0.125,0,4,0,4,5,0.8,1,4,5,4,2,1,3,4,6,3.2,-29,0.294,0.125,3.8,16.4,9.8,17.6,3.1,2.1,22.7,17.5,69,122,regular,L,2014,119,1
12,11/19/14,HOU,LAL,1,37.7,7,11,0.636,2,3,0.667,8,10,0.8,0,4,4,7,1,1,6,4,24,18.5,-7,0.779,0.727,0,11.1,6,42.3,1.4,1.8,28,26.9,119,106,regular,L,2014,87,1
13,11/22/14,HOU,DAL,1,37.1,8,18,0.444,4,9,0.444,12,13,0.923,3,5,8,4,2,0,4,3,32,25.4,-3,0.675,0.556,8.1,13.2,10.7,26.3,2.8,0,14.4,32.9,130,98,regular,W,2014,81,1
14,11/24/14,HOU,NYK,1,39.52,11,22,0.5,7,12,0.583,7,7,1,1,5,6,6,3,1,5,2,36,29.3,7,0.718,0.659,3,16.4,9.3,39.1,4.1,2.2,16.6,36.4,127,95,regular,W,2014,97,1
15,11/26/14,HOU,SAC,1,37.45,10,31,0.323,2,9,0.222,4,6,0.667,3,4,7,8,2,3,1,3,26,18.3,5,0.386,0.355,7.5,13.5,10.1,35.1,2.8,7,2.9,42.4,97,96,regular,W,2014,117,1
16,11/28/14,HOU,LAC,1,37.85,5,12,0.417,0,4,0,6,6,1,0,4,4,6,2,2,5,3,16,12.2,-5,0.546,0.417,0,12.7,6,29.7,2.8,4.5,25.5,24.3,94,108,regular,L,2014,106,1
17,11/29/14,HOU,MIL,1,38.27,9,14,0.643,4,5,0.8,12,13,0.923,2,4,6,7,4,1,5,4,34,33,14,0.862,0.786,6.8,12.9,9.9,26.8,5.6,2.3,20.2,29,150,107,regular,W,2014,122,1
18,12/3/14,HOU,MEM,1,28.03,6,11,0.545,2,5,0.4,7,8,0.875,1,3,4,4,3,1,3,3,21,19.2,21,0.723,0.636,3.3,13.2,7.5,22.3,5.3,2.7,17.1,24.8,137,95,regular,W,2014,101,1
19,12/5/14,HOU,MIN,1,36.58,11,17,0.647,3,5,0.6,13,14,0.929,0,4,4,6,0,0,8,6,38,25.1,7,0.82,0.735,0,11.8,6.8,39.4,0,0,25.7,39.7,127,109,regular,W,2014,107,1
20,12/6/14,HOU,PHO,1,39.18,5,21,0.238,1,9,0.111,4,5,0.8,1,11,12,7,2,3,6,1,15,8.5,3,0.323,0.262,2.8,25,15.2,31.9,2.6,5.7,20.5,30.7,80,91,regular,W,2014,113,1
